Beta,R0,mean_infected_ratio,std_infected_ratio,mean_R_all,R_age1,R_age2,R_age3,R_age4,R_age5,R_age6,R_age7,R_age8,R_age9,R_age10,R_age11,R_age12,R_age13,R_age14,R_age15,R_age16
0.0,0.0,0.009999999999999998,1.734723475976807e-18,0.009999999999999998,0.012396694214876033,0.01073684210526316,0.012582781456953643,0.009745762711864408,0.010707456978967494,0.010088495575221238,0.008809135399673736,0.011295180722891564,0.010268562401263824,0.009949409780775716,0.008797653958944282,0.00843520782396088,0.010921052631578946,0.008133971291866028,0.008032128514056224,0.010263157894736844
0.001,0.003,0.010199999999999999,0.0001341640786499876,0.010199999999999999,0.00950413223140496,0.009894736842105263,0.010375275938189845,0.011864406779661016,0.008986615678776292,0.00831858407079646,0.011745513866231648,0.011295180722891566,0.010268562401263823,0.010792580101180439,0.010557184750733136,0.010635696821515892,0.009342105263157896,0.010047846889952153,0.009036144578313253,0.010175438596491228
0.002,0.006,0.01038,0.00024819347291981704,0.01038,0.010537190082644629,0.012842105263157894,0.012141280353200884,0.011016949152542374,0.010325047801147225,0.008672566371681416,0.011256117455138662,0.009036144578313253,0.009794628751974725,0.01163575042158516,0.00909090909090909,0.012591687041564792,0.00868421052631579,0.011483253588516745,0.00863453815261044,0.009649122807017543
0.003,0.009000000000000001,0.010629999999999999,0.00036619666847201093,0.01063,0.008471074380165288,0.013263157894736843,0.009050772626931568,0.010593220338983052,0.013575525812619501,0.011327433628318584,0.00962479608482871,0.010843373493975903,0.010742496050552924,0.013153456998313658,0.01026392961876833,0.008679706601466993,0.010526315789473686,0.010845295055821371,0.011044176706827306,0.009824561403508772
0.004,0.012,0.01065,0.0003232645975048921,0.01065,0.009710743801652892,0.012,0.009713024282560708,0.013559322033898305,0.010898661567877627,0.013274336283185839,0.010603588907014681,0.011596385542168675,0.010110584518167456,0.01163575042158516,0.012023460410557185,0.009046454767726161,0.01118421052631579,0.009569377990430622,0.008433734939759036,0.009035087719298247
0.005,0.015000000000000001,0.010969999999999999,0.000349428104193123,0.010969999999999999,0.010950413223140495,0.010947368421052631,0.010816777041942605,0.01271186440677966,0.01147227533460803,0.011150442477876107,0.011419249592169656,0.014006024096385544,0.013586097946287517,0.01129848229342327,0.010263929618768328,0.010880195599022004,0.01,0.00988835725677831,0.010441767068273091,0.008333333333333333
0.006,0.018000000000000002,0.01151,0.0006518435395092906,0.011510000000000001,0.007231404958677685,0.008842105263157894,0.010375275938189847,0.01483050847457627,0.012428298279158699,0.013274336283185839,0.012071778140293638,0.013403614457831326,0.011374407582938388,0.014165261382799324,0.012756598240469208,0.011980440097799512,0.010526315789473684,0.011004784688995215,0.007429718875502008,0.011140350877192983
0.007,0.021,0.01157,0.00046270941205037115,0.011570000000000002,0.012396694214876033,0.010315789473684212,0.012362030905077263,0.014406779661016948,0.011089866156787764,0.011858407079646017,0.011256117455138662,0.011144578313253013,0.011058451816745656,0.011467116357504215,0.011583577712609969,0.013202933985330073,0.01105263157894737,0.011323763955342903,0.011244979919678714,0.010526315789473684
0.008,0.024,0.01173,0.0004691481642295961,0.011729999999999999,0.012809917355371903,0.012,0.014569536423841062,0.013347457627118645,0.013575525812619504,0.008849557522123894,0.012724306688417616,0.009337349397590362,0.014375987361769352,0.013322091062394603,0.0093841642228739,0.010757946210268949,0.01013157894736842,0.01467304625199362,0.014056224899598397,0.009035087719298247
0.009000000000000001,0.027000000000000003,0.011989999999999999,0.000531883445878888,0.011989999999999999,0.010330578512396693,0.012842105263157896,0.011920529801324502,0.01228813559322034,0.011854684512428298,0.013097345132743363,0.013213703099510601,0.011596385542168675,0.013112164296998418,0.013322091062394603,0.011583577712609972,0.010635696821515894,0.0125,0.01036682615629984,0.013253012048192769,0.011228070175438597
0.01,0.030000000000000002,0.012199999999999999,0.000481663783151692,0.012199999999999999,0.013223140495867768,0.013263157894736843,0.011258278145695366,0.012288135593220338,0.013575525812619501,0.012743362831858406,0.013866231647634583,0.010843373493975902,0.013744075829383886,0.012647554806070826,0.011730205278592375,0.011858190709046455,0.013289473684210526,0.013237639553429029,0.010240963855421687,0.009649122807017543
0.011,0.033,0.013170000000000001,0.0008124653838779839,0.013170000000000001,0.011570247933884299,0.011157894736842106,0.011699779249448124,0.016525423728813556,0.01548757170172084,0.015575221238938054,0.01598694942903752,0.015813253012048195,0.017851500789889417,0.013659359190556492,0.012463343108504398,0.012713936430317846,0.01144736842105263,0.0113237639553429,0.012851405622489959,0.008771929824561403
0.012,0.036000000000000004,0.01298,0.0015091719583930788,0.01298,0.01115702479338843,0.010105263157894737,0.012803532008830021,0.013983050847457629,0.01682600382409178,0.015044247787610618,0.014518760195758564,0.01490963855421687,0.016587677725118485,0.013322091062394603,0.012756598240469208,0.01393643031784841,0.011578947368421053,0.011483253588516745,0.009638554216867467,0.010350877192982458
