Beta,R0,mean_infected_ratio,std_infected_ratio,mean_R_all,R_age1,R_age2,R_age3,R_age4,R_age5,R_age6,R_age7,R_age8,R_age9,R_age10,R_age11,R_age12,R_age13,R_age14,R_age15,R_age16
0.0,0.0,0.009999999999999998,1.734723475976807e-18,0.009999999999999998,0.010714285714285716,0.009507523939808481,0.009781790820165536,0.009847198641765705,0.008169291338582676,0.010563380281690142,0.009226190476190476,0.01174089068825911,0.00997229916897507,0.009059233449477353,0.015948275862068963,0.00813953488372093,0.008264462809917356,0.014285714285714285,0.013207547169811321,0.008571428571428572
0.001,0.003,0.01087,0.0003796050579220462,0.010869999999999998,0.011319612590799031,0.011080711354309164,0.010007524454477048,0.012648556876061121,0.010826771653543305,0.009624413145539908,0.011458333333333333,0.010121457489878543,0.010526315789473684,0.011149825783972125,0.009482758620689655,0.011046511627906977,0.0049586776859504135,0.010714285714285714,0.009433962264150943,0.017142857142857144
0.002,0.006,0.01128,0.00034583232931581146,0.011279999999999998,0.010895883777239709,0.01265389876880985,0.011286681715575621,0.012393887945670628,0.011122047244094487,0.010328638497652583,0.012053571428571429,0.00991902834008097,0.010526315789473686,0.007665505226480837,0.009051724137931035,0.01744186046511628,0.009917355371900827,0.011904761904761904,0.0056603773584905665,0.0
0.003,0.009000000000000001,0.01229,0.0006073713855624085,0.012289999999999999,0.01234866828087167,0.014979480164158687,0.013017306245297216,0.013157894736842108,0.00984251968503937,0.01056338028169014,0.012946428571428572,0.011133603238866398,0.011634349030470916,0.010801393728222997,0.009482758620689655,0.010465116279069766,0.010743801652892562,0.009523809523809523,0.009433962264150943,0.02
0.004,0.012,0.013690000000000003,0.0013201893803541974,0.013689999999999999,0.013801452784503631,0.015937072503419972,0.014973664409330322,0.01468590831918506,0.014271653543307089,0.01244131455399061,0.011607142857142856,0.009919028340080972,0.009418282548476454,0.011498257839721254,0.014224137931034483,0.014534883720930234,0.010743801652892562,0.008333333333333333,0.013207547169811321,0.017142857142857144
0.005,0.015000000000000001,0.014379999999999999,0.0009086253353280438,0.014379999999999999,0.01368038740920097,0.019767441860465116,0.015274642588412341,0.01460101867572156,0.01299212598425197,0.011384976525821596,0.012053571428571427,0.014777327935222673,0.013573407202216068,0.012195121951219513,0.010344827586206895,0.012209302325581395,0.006611570247933884,0.017857142857142856,0.013207547169811321,0.017142857142857144
0.006,0.018000000000000002,0.01639,0.0013412307780542468,0.016389999999999995,0.014104116222760293,0.02414500683994528,0.019563581640331076,0.015619694397283532,0.01466535433070866,0.01255868544600939,0.011755952380952379,0.01437246963562753,0.01440443213296399,0.014634146341463414,0.015086206896551727,0.019767441860465116,0.013223140495867768,0.009523809523809523,0.020754716981132078,0.014285714285714285
0.007,0.021,0.018619999999999998,0.00256896866465903,0.018619999999999998,0.019249394673123487,0.02934336525307798,0.02475545522949586,0.017572156196943974,0.012795275590551183,0.015140845070422534,0.011904761904761904,0.013360323886639677,0.013019390581717452,0.013937282229965159,0.01206896551724138,0.013372093023255812,0.01487603305785124,0.009523809523809523,0.009433962264150943,0.014285714285714285
0.008,0.024,0.02389,0.004040903364348126,0.023889999999999998,0.024515738498789345,0.043023255813953484,0.02874341610233258,0.022750424448217316,0.014862204724409448,0.01795774647887324,0.018601190476190476,0.017611336032388663,0.016897506925207757,0.016724738675958188,0.009482758620689657,0.011046511627906975,0.013223140495867768,0.010714285714285714,0.011320754716981131,0.02285714285714286
0.009000000000000001,0.027000000000000003,0.029079999999999995,0.004245656604107308,0.029080000000000005,0.025847457627118643,0.05861833105335158,0.040632054176072234,0.024533106960950762,0.02057086614173228,0.01631455399061033,0.021726190476190475,0.021862348178137654,0.01662049861495845,0.014285714285714287,0.014224137931034483,0.010465116279069767,0.017355371900826446,0.014285714285714285,0.007547169811320755,0.011428571428571429
0.01,0.030000000000000002,0.037469999999999996,0.01236527799930111,0.03747000000000001,0.03305084745762712,0.07599179206566348,0.05477802859292702,0.036247877758913416,0.02391732283464567,0.02136150234741784,0.021130952380952382,0.02408906882591093,0.02354570637119114,0.017770034843205572,0.016379310344827584,0.013372093023255816,0.01652892561983471,0.017857142857142856,0.01509433962264151,0.025714285714285717
0.011,0.033,0.04849,0.012318153270681448,0.04849,0.044612590799031474,0.10417236662106703,0.07072987208427388,0.04448217317487267,0.02470472440944882,0.025704225352112677,0.027083333333333338,0.031174089068825916,0.027146814404432135,0.027874564459930317,0.019827586206896557,0.023255813953488372,0.02231404958677686,0.019047619047619046,0.013207547169811321,0.014285714285714285
0.012,0.036000000000000004,0.08101,0.022449429836857774,0.08101000000000001,0.07391041162227603,0.18638850889192884,0.118359668924003,0.07317487266553481,0.040452755905511804,0.037441314553990614,0.041666666666666664,0.05060728744939271,0.045429362880886434,0.03414634146341464,0.030172413793103446,0.032558139534883714,0.02975206611570248,0.027380952380952377,0.016981132075471698,0.011428571428571429
0.013000000000000001,0.03900000000000001,0.10031000000000001,0.025265369579723154,0.10031000000000001,0.09249394673123487,0.22954856361149117,0.15282167042889389,0.08786078098471986,0.0484251968503937,0.046948356807511735,0.05476190476190477,0.056275303643724704,0.05013850415512465,0.046341463414634146,0.0353448275862069,0.03313953488372093,0.030578512396694218,0.02976190476190476,0.0339622641509434,0.02857142857142857
0.014,0.042,0.16507,0.02871205495954617,0.16507,0.14546004842615012,0.3917920656634747,0.24665161775771258,0.15152801358234294,0.07903543307086613,0.07112676056338027,0.08839285714285713,0.0917004048582996,0.07617728531855956,0.060975609756097573,0.06853448275862069,0.0622093023255814,0.05619834710743802,0.05119047619047619,0.03584905660377359,0.03142857142857143
0.015,0.045,0.21532,0.025735104429553023,0.21532,0.20078692493946732,0.47400820793433657,0.3344620015048909,0.201018675721562,0.10708661417322833,0.09730046948356806,0.115625,0.12570850202429149,0.10609418282548475,0.08919860627177699,0.08362068965517241,0.08313953488372093,0.0652892561983471,0.07023809523809524,0.0509433962264151,0.04571428571428572
0.016,0.048,0.27076,0.022204738233088897,0.27076,0.2524818401937046,0.5731874145006841,0.42159518434913473,0.26485568760611206,0.1346456692913386,0.12582159624413145,0.14836309523809524,0.16518218623481778,0.1587257617728532,0.10836236933797909,0.0913793103448276,0.12500000000000003,0.10330578512396696,0.07976190476190476,0.05471698113207547,0.04857142857142857
0.017,0.051000000000000004,0.30956,0.011383514395826971,0.30956,0.2937046004842615,0.6310533515731874,0.4688487584650113,0.316553480475382,0.16958661417322832,0.15093896713615024,0.17723214285714287,0.1945344129554656,0.17091412742382273,0.1337979094076655,0.125,0.1238372093023256,0.08512396694214877,0.10476190476190476,0.08113207547169812,0.054285714285714284
0.018000000000000002,0.054000000000000006,0.35235,0.02641807146632774,0.35235000000000005,0.3452179176755448,0.6877564979480163,0.5381489841986457,0.37317487266553484,0.19448818897637796,0.1754694835680751,0.2072916666666667,0.2214574898785425,0.19085872576177287,0.14111498257839722,0.1353448275862069,0.13895348837209304,0.12727272727272726,0.12261904761904763,0.08679245283018869,0.06000000000000001
0.019,0.057,0.38052,0.0140740754580896,0.38051999999999997,0.37621065375302665,0.719767441860465,0.5793829947328819,0.3995755517826825,0.22322834645669293,0.19847417840375586,0.22797619047619047,0.2437246963562753,0.20027700831024933,0.17560975609756097,0.15387931034482757,0.15930232558139537,0.1256198347107438,0.14047619047619048,0.09433962264150944,0.09714285714285714
0.02,0.060000000000000005,0.42058,0.009195629396620985,0.42058,0.4236682808716707,0.7718878248974008,0.6152746425884124,0.46706281833616303,0.26102362204724405,0.2232394366197183,0.24702380952380953,0.28562753036437244,0.2437673130193906,0.19094076655052267,0.16120689655172415,0.18139534883720929,0.13553719008264462,0.12857142857142856,0.10377358490566038,0.08285714285714287
0.021,0.06300000000000001,0.45113000000000003,0.007784221219878075,0.45113000000000003,0.46277239709443097,0.8049247606019151,0.6586155003762226,0.484125636672326,0.28129921259842516,0.2551643192488263,0.2818452380952381,0.3060728744939271,0.26869806094182824,0.21219512195121953,0.18318965517241378,0.19709302325581396,0.17272727272727276,0.17976190476190473,0.13018867924528302,0.09714285714285714
0.022,0.066,0.48077000000000003,0.011309115792138651,0.48077000000000003,0.4966707021791767,0.8278385772913817,0.69104589917231,0.5437181663837013,0.3099409448818898,0.2715962441314554,0.3047619047619048,0.3350202429149797,0.28725761772853187,0.24111498257839722,0.20991379310344827,0.21279069767441858,0.16446280991735535,0.17142857142857143,0.1,0.10285714285714284
0.023,0.069,0.50911,0.010038869458260734,0.50911,0.5257869249394673,0.8517099863201094,0.7382242287434161,0.5876910016977928,0.3332677165354331,0.2958920187793427,0.31488095238095243,0.3663967611336033,0.30692520775623267,0.25156794425087103,0.2185344827586207,0.23197674418604652,0.17272727272727273,0.18333333333333335,0.13018867924528302,0.10857142857142858
0.024,0.07200000000000001,0.5298800000000001,0.011635102062294088,0.52988,0.5555084745762711,0.8681942544459644,0.7507900677200903,0.6081494057724958,0.36633858267716535,0.3043427230046948,0.3392857142857143,0.3765182186234818,0.33434903047091413,0.27735191637630663,0.23103448275862068,0.2674418604651163,0.19173553719008268,0.1857142857142857,0.16415094339622643,0.13428571428571429
0.025,0.07500000000000001,0.5489399999999999,0.009488435065910503,0.5489399999999999,0.5785108958837772,0.8853625170998634,0.7789315274642589,0.6221561969439728,0.37962598425196853,0.33532863849765265,0.3561011904761905,0.39089068825910933,0.3379501385041551,0.2707317073170732,0.24612068965517242,0.27906976744186046,0.23140495867768598,0.2333333333333333,0.19811320754716982,0.1285714285714286
0.026000000000000002,0.07800000000000001,0.5686899999999999,0.007163581506481239,0.5686899999999999,0.5981234866828087,0.896580027359781,0.7980436418359669,0.6578947368421053,0.4110236220472441,0.3495305164319249,0.3726190476190476,0.4145748987854251,0.3570637119113574,0.30557491289198613,0.24870689655172415,0.2837209302325582,0.2190082644628099,0.2214285714285714,0.16226415094339625,0.14285714285714285
0.027,0.081,0.59948,0.009401999787279297,0.59948,0.6402542372881357,0.9137482900136797,0.8269375470278405,0.6960950764006791,0.436515748031496,0.37793427230046944,0.41517857142857145,0.45546558704453444,0.3883656509695291,0.3219512195121951,0.29310344827586204,0.29709302325581394,0.2371900826446281,0.21904761904761907,0.16415094339622643,0.14857142857142858
0.028,0.084,0.61766,0.007590019762820114,0.6176600000000001,0.6633777239709444,0.9258549931600548,0.8425131677953349,0.7127334465195246,0.46200787401574805,0.406924882629108,0.42842261904761897,0.462753036437247,0.40720221606648205,0.33240418118466897,0.2943965517241379,0.3383720930232559,0.2537190082644628,0.24523809523809526,0.1830188679245283,0.1514285714285714
0.029,0.08700000000000001,0.63217,0.0076552008464834025,0.6321699999999999,0.6776634382566585,0.9344049247606018,0.8501128668171558,0.7329371816638369,0.4876968503937008,0.4248826291079812,0.4482142857142857,0.48137651821862343,0.4174515235457063,0.345993031358885,0.3129310344827586,0.32558139534883723,0.26280991735537185,0.23452380952380952,0.20754716981132076,0.1514285714285714
0.03,0.09,0.6501599999999998,0.00702270603115353,0.65016,0.7078692493946731,0.9410396716826265,0.8690744920993229,0.7567062818336164,0.5026574803149606,0.4349765258215962,0.47276785714285713,0.4989878542510121,0.4376731301939058,0.3560975609756098,0.32327586206896547,0.33604651162790694,0.2611570247933884,0.2857142857142857,0.19056603773584907,0.1657142857142857
0.031,0.093,0.66674,0.0077157242045060226,0.66674,0.7228813559322034,0.944186046511628,0.8873589164785554,0.7842105263157895,0.5255905511811023,0.446244131455399,0.4805059523809524,0.5068825910931174,0.46149584487534623,0.3853658536585366,0.36379310344827587,0.3656976744186046,0.27933884297520656,0.305952380952381,0.21320754716981133,0.19714285714285712
0.032,0.096,0.68205,0.011111818033067312,0.6820499999999999,0.7394673123486682,0.9519151846785225,0.900150489089541,0.7927843803056027,0.5427165354330709,0.4862676056338028,0.5044642857142858,0.5342105263157896,0.4767313019390582,0.4062717770034843,0.3482758620689655,0.3593023255813953,0.2851239669421487,0.30476190476190473,0.2037735849056604,0.17714285714285713
0.033,0.099,0.69612,0.009077092045363411,0.6961199999999999,0.7615617433414043,0.957797537619699,0.9044394281414598,0.8084889643463498,0.5632874015748032,0.4947183098591549,0.5133928571428572,0.551417004048583,0.4916897506925208,0.4331010452961673,0.35905172413793107,0.3941860465116279,0.30578512396694213,0.32499999999999996,0.26415094339622647,0.17142857142857143
0.034,0.10200000000000001,0.70168,0.00693740585521707,0.70168,0.7622881355932204,0.9633378932968537,0.9061700526711813,0.8152801358234296,0.5697834645669292,0.5077464788732394,0.5316964285714285,0.5659919028340081,0.4994459833795014,0.41219512195121955,0.37586206896551727,0.3994186046511628,0.29421487603305785,0.3095238095238095,0.2358490566037736,0.21142857142857144
0.035,0.10500000000000001,0.7163700000000001,0.006007004245045933,0.7163700000000001,0.7869249394673123,0.9643638850889193,0.9153498871331829,0.8298811544991512,0.5970472440944882,0.5160798122065728,0.5468749999999999,0.5771255060728745,0.525207756232687,0.43240418118466895,0.3857758620689655,0.42616279069767443,0.30082644628099175,0.32023809523809527,0.24905660377358493,0.22285714285714286
0.036000000000000004,0.10800000000000001,0.72964,0.004091992179855682,0.7296400000000001,0.7963075060532688,0.9715458276333789,0.9243792325056435,0.8497453310696095,0.6107283464566929,0.5395539906103287,0.5581845238095238,0.5941295546558705,0.5240997229916897,0.46062717770034844,0.39525862068965517,0.4453488372093023,0.3371900826446281,0.3547619047619047,0.25471698113207547,0.24
0.037,0.111,0.7414099999999999,0.0076292135898793825,0.7414099999999999,0.8093825665859564,0.9763337893296853,0.9301730624529723,0.8573005093378608,0.6369094488188976,0.5688967136150235,0.5739583333333332,0.6020242914979756,0.5371191135734072,0.4491289198606272,0.4224137931034483,0.447093023255814,0.34132231404958674,0.3321428571428572,0.2584905660377359,0.22857142857142856
0.038,0.114,0.74902,0.009026937465165034,0.7490200000000001,0.8243946731234866,0.9755813953488373,0.9333333333333333,0.8623938879456705,0.6409448818897638,0.556924882629108,0.5822916666666667,0.6216599190283401,0.5645429362880887,0.48606271777003485,0.41594827586206895,0.46686046511627916,0.3768595041322314,0.37857142857142856,0.2811320754716981,0.26285714285714284
0.039,0.117,0.75539,0.005221197180723975,0.7553899999999999,0.8261501210653753,0.9769493844049247,0.9396538750940557,0.8770797962648557,0.6491141732283465,0.578755868544601,0.5870535714285714,0.6220647773279352,0.5681440443213297,0.47665505226480837,0.44827586206896547,0.4709302325581396,0.375206611570248,0.3404761904761905,0.27169811320754716,0.25999999999999995
0.04,0.12000000000000001,0.7630800000000001,0.007705686212142292,0.7630800000000002,0.8332929782082324,0.9831737346101231,0.9504890895410083,0.8770797962648558,0.6599409448818898,0.5794600938967137,0.5921130952380953,0.6437246963562753,0.5795013850415514,0.486411149825784,0.4543103448275863,0.5151162790697674,0.3586776859504132,0.3559523809523809,0.2886792452830189,0.2542857142857143
