country,group_i,group_j,connection_type,n_i,n_j,target_avg_degree,probability_p,max_possible_edges
Qatar,9,14,inter_group,844,38,0.009897035266815126,0.0002604482964951349,32072
Qatar,9,15,inter_group,844,35,0.01745038293343705,0.0004985823695267729,29540
Qatar,10,11,inter_group,552,321,0.14378145105668058,0.000447917293011466,177192
Qatar,10,12,inter_group,552,189,0.03088510464800001,0.00016341325210582016,104328
Qatar,10,13,inter_group,552,88,0.008446463720817646,9.59825422820187e-05,48576
Qatar,10,14,inter_group,552,38,0.0065133856935019425,0.00017140488667110375,20976
Qatar,10,15,inter_group,552,35,0.012491151047540807,0.00035689002992973735,19320
Qatar,11,12,inter_group,321,189,0.06231254193907772,0.0003296959890956493,60669
Qatar,11,13,inter_group,321,88,0.01663768371834078,0.00018906458770841795,28248
Qatar,11,14,inter_group,321,38,0.005207601202243501,0.00013704213690114475,12198
Qatar,11,15,inter_group,321,35,0.007019650281832041,0.0002005614366237726,11235
Qatar,12,13,inter_group,189,88,0.026380456997255067,0.000299777920423353,16632
Qatar,12,14,inter_group,189,38,0.0051768025236031785,0.00013623164535797838,7182
Qatar,12,15,inter_group,189,35,0.0015673646785430585,4.47818479583731e-05,6615
Qatar,13,14,inter_group,88,38,0.013609126518406322,0.00035813490837911376,3344
Qatar,13,15,inter_group,88,35,0.0026821563092803325,7.66330374080095e-05,3080
Qatar,14,15,inter_group,38,35,0.017141129322256466,0.0004897465520644704,1330
