country,group_i,group_j,connection_type,n_i,n_j,target_avg_degree,probability_p,max_possible_edges
Monaco,4,12,inter_group,440,751,0.8771579668562276,0.0011679866402879197,330440
Monaco,4,13,inter_group,440,653,0.2111989616620175,0.00032342873148854135,287320
Monaco,4,14,inter_group,440,650,0.1436432320646694,0.00022098958779179906,286000
Monaco,4,15,inter_group,440,2282,0.36070078005615736,0.00015806344437167282,1004080
Monaco,5,6,inter_group,412,417,0.4691234239133798,0.0011249962204157788,171804
Monaco,5,7,inter_group,412,433,0.3588182496421626,0.0008286795603745094,178396
Monaco,5,8,inter_group,412,444,0.2775785296804056,0.0006251768686495621,182928
Monaco,5,9,inter_group,412,493,0.2825124377360133,0.0005730475410466801,203116
Monaco,5,10,inter_group,412,633,0.5898674802045677,0.0009318601583010548,260796
Monaco,5,11,inter_group,412,725,0.6814252044671856,0.0009398968337478422,298700
Monaco,5,12,inter_group,412,751,1.4010081880116227,0.0018655235526120143,309412
Monaco,5,13,inter_group,412,653,0.3196784382236558,0.000489553504170989,269036
Monaco,5,14,inter_group,412,650,0.22475561616158143,0.00034577787101781757,267800
Monaco,5,15,inter_group,412,2282,0.42086014590199194,0.000184426006092021,940184
Monaco,6,7,inter_group,417,433,0.6656514851319415,0.0015373013513439756,180561
Monaco,6,8,inter_group,417,444,0.4527909479118982,0.001019799432234005,185148
Monaco,6,9,inter_group,417,493,0.34637774617222555,0.0007025917772256096,205581
Monaco,6,10,inter_group,417,633,0.43325694290196237,0.0006844501467645535,263961
Monaco,6,11,inter_group,417,725,0.7066948937083906,0.0009747515775288145,302325
Monaco,6,12,inter_group,417,751,2.0374545866020095,0.0027129887970732485,313167
Monaco,6,13,inter_group,417,653,0.5219355545292854,0.0007992887511933926,272301
Monaco,6,14,inter_group,417,650,0.25876153088560033,0.0003980946629009236,271050
Monaco,6,15,inter_group,417,2282,0.7296158174385462,0.00031972647565229896,951594
Monaco,7,8,inter_group,433,444,0.8296836018260351,0.0018686567608694484,192252
Monaco,7,9,inter_group,433,493,0.5528039806865216,0.0011213062488570418,213469
Monaco,7,10,inter_group,433,633,0.48905865512780433,0.000772604510470465,274089
Monaco,7,11,inter_group,433,725,0.6378269108280658,0.0008797612563145735,313925
Monaco,7,12,inter_group,433,751,2.4666481174905948,0.0032844848435294206,325183
Monaco,7,13,inter_group,433,653,0.635667232319411,0.0009734567110557596,282749
Monaco,7,14,inter_group,433,650,0.5570340431990636,0.0008569754510754825,281450
Monaco,7,15,inter_group,433,2282,1.0164112679376582,0.0004454037107526986,988106
Monaco,8,9,inter_group,444,493,0.7104064356278521,0.0014409866848435135,218892
Monaco,8,10,inter_group,444,633,0.6173998520736254,0.0009753552165460116,281052
Monaco,8,11,inter_group,444,725,0.5987138038540608,0.0008258121432469805,321900
Monaco,8,12,inter_group,444,751,1.9517134081657912,0.0025988194516188964,333444
Monaco,8,13,inter_group,444,653,0.6025562125934183,0.0009227507084125855,289932
Monaco,8,14,inter_group,444,650,0.6199716597872089,0.0009538025535187829,288600
Monaco,8,15,inter_group,444,2282,1.2001057907072996,0.0005259008723520156,1013208
Monaco,9,10,inter_group,493,633,0.8143116998365398,0.001286432385207804,312069
Monaco,9,11,inter_group,493,725,0.5277750314163936,0.000727965560574336,357425
Monaco,9,12,inter_group,493,751,1.413793723775333,0.0018825482340550375,370243
Monaco,9,13,inter_group,493,653,0.413885094454433,0.000633820971599438,321929
Monaco,9,14,inter_group,493,650,0.4842226961719855,0.0007449579941107469,320450
Monaco,9,15,inter_group,493,2282,1.080484782839298,0.00047348149992957846,1125026
Monaco,10,11,inter_group,633,725,0.7699604494801451,0.001062014413076062,458925
Monaco,10,12,inter_group,633,751,1.2613145473852654,0.0016795133786754533,475383
Monaco,10,13,inter_group,633,653,0.3891607210738464,0.0005959582252279425,413349
Monaco,10,14,inter_group,633,650,0.3291817268158347,0.0005064334258705149,411450
Monaco,10,15,inter_group,633,2282,1.02013380814571,0.00044703497289470205,1444506
Monaco,11,12,inter_group,725,751,1.8482230009372551,0.002461015979943083,544475
