Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.04,0.8996738421395957,0.004874781960715042,0.8979294238182978,0.9014182604608936,0.6065040650406506,0.011013030882537732,0.6025631025526175,0.6104450275286837,0.48916349809885934,0.017160452599388414,0.4830227090015463,0.49530428719617237,0.3186575654152446,0.02913263070537878,0.30823258740399956,0.3290825434264896
0.044,0.9219533890766767,0.005233291891511949,0.9200806796242699,0.9238260985290835,0.6547242364315536,0.012152097988364318,0.6503756640145834,0.6590728088485239,0.5315272496831432,0.01452824650315082,0.5263283834403727,0.5367261159259138,0.3521046643913538,0.024969080929318526,0.3431695935327827,0.3610397352499249
0.048,0.9397853288264248,0.004710319957367203,0.9380997624771965,0.9414708951756532,0.6898154251812787,0.010727909832754106,0.6859764919505619,0.6936543584119955,0.5641634980988594,0.019793078828392766,0.5570806358044241,0.5712463603932946,0.3887372013651877,0.029582310924392723,0.3781513073541924,0.399323095376183
0.052000000000000005,0.9535729111071576,0.0033182626548339147,0.952385486066075,0.9547603361482402,0.7290156009668205,0.011611529241673883,0.7248604685915273,0.7331707333421137,0.6007287705956906,0.016894911170087828,0.5946830042784873,0.606774536912894,0.4081911262798635,0.027750262194952694,0.398260822487036,0.418121430072691
0.056,0.9633102057759593,0.003414293313777852,0.9620884166049077,0.9645319949470108,0.760305427378598,0.008039376177598827,0.7574285735605142,0.7631822811966817,0.6312103929024081,0.014901762073293684,0.625877865829451,0.6365429199753652,0.44516496018202506,0.029505268804844966,0.43460663533944255,0.45572328502460757
0.06,0.9703552155606949,0.0030719865376872954,0.9692559192963065,0.9714545118250834,0.7840145023071853,0.009350581965794748,0.780668439523787,0.7873605650905836,0.654657794676806,0.01351048890556763,0.6498231283129575,0.6594924610406544,0.46587030716723543,0.02350518523606754,0.45745908465477614,0.4742815296796947
0.064,0.9760837336179801,0.0018668602542220056,0.9754156862556546,0.9767517809803056,0.8074928587123708,0.008011019105028229,0.8046261523423839,0.8103595650823576,0.6783269961977185,0.012390400850695777,0.6738931481966465,0.6827608441987906,0.49067121729237767,0.0311734039388701,0.4795159579584385,0.5018264766263169
0.068,0.9809108699519659,0.002038698447176318,0.9801813310820193,0.9816404088219124,0.829004614370468,0.0070851783583524,0.8264692158567343,0.8315400128842018,0.6964828897338403,0.01593377816032008,0.6907810604470426,0.7021847190206381,0.49920364050056876,0.027346872704807092,0.48941768778290723,0.5089895932182302
0.07200000000000001,0.9836446658364466,0.0020337585011233044,0.9829168947034923,0.9843724369694009,0.8417161063502526,0.007262346804423759,0.8391173089223164,0.8443149037781889,0.7146070975918887,0.015688499122126096,0.7089930402816642,0.7202211549021131,0.5217292377701934,0.023759847873139315,0.5132268854034272,0.5302315901369596
0.076,0.9865445057225879,0.0019758085583313338,0.9858374717103374,0.9872515397348384,0.8573060865743792,0.007789585246909529,0.8545186192928625,0.8600935538558959,0.7385297845373889,0.012789671740157365,0.7339530592834775,0.7431065097913003,0.5478953356086461,0.026341361511098116,0.5384692004505619,0.5573214707667303
0.08,0.9892605111783194,0.001324313633083109,0.9887866116309526,0.9897344107256861,0.8718962865304328,0.006639144940711719,0.8695204990253378,0.8742720740355279,0.7564321926489228,0.012730457058454707,0.751876657096722,0.7609877282011236,0.5567690557451648,0.03187482881253313,0.5453627947437679,0.5681753167465616
0.084,0.9902923560457807,0.001432165394475251,0.9897798622412609,0.9908048498503005,0.8808393759613273,0.0046384457016772716,0.8791795294841807,0.882499222438474,0.766191381495564,0.01324105021171042,0.7614531325300359,0.7709296304610921,0.569283276450512,0.026060305363004084,0.5599577159433557,0.5786088369576683
0.088,0.9925754610686118,0.0009876971187496712,0.9922220181938894,0.9929289039433342,0.8945616348055372,0.005822084703383295,0.8924782285513546,0.8966450410597198,0.7845690747782001,0.011578951961129314,0.7804256000330324,0.7887125495233679,0.5869169510807737,0.024307192275843176,0.5782187340349652,0.5956151681265822
0.092,0.9932930083615016,0.0011483513981435814,0.9928820760912271,0.993703940631776,0.90112063282795,0.0051948412051847906,0.8992616827769351,0.9029795828789648,0.7987959442332065,0.015439559357815377,0.7932709688735724,0.8043209195928407,0.6155858930602958,0.02920148707594402,0.6051362751132916,0.6260355110072999
0.096,0.9942240407993832,0.0008699618556303187,0.9939127289474846,0.9945353526512818,0.9094594594594594,0.006185712474790386,0.907245930678426,0.9116729882404928,0.8067173637515843,0.010706079889054487,0.8028862422658951,0.8105484852372735,0.6177474402730376,0.03375098826439532,0.6056698042341767,0.6298250763118985
0.1,0.9952262349522624,0.0010510259310404211,0.994850130153106,0.9956023397514188,0.9175785541639201,0.005459202105623812,0.9156250037796232,0.919532104548217,0.8182826362484156,0.012381554351607552,0.8138519539263858,0.8227133185704454,0.6254835039817974,0.028299674292404032,0.6153565955948649,0.63561041236873
0.10400000000000001,0.9959200616734863,0.0008460483743849103,0.9956173071509508,0.9962228161960219,0.9251593056471104,0.005650056517238473,0.9231374588887389,0.9271811524054818,0.8295627376425857,0.013155274902448152,0.8248551829772741,0.8342702923078973,0.6359499431171788,0.022715829928437677,0.6278211877738646,0.6440786984604929
0.108,0.9962877305343059,0.0008406130407463033,0.9959869210209333,0.9965885400476784,0.9304658316853438,0.005217494604802496,0.9285987752193854,0.9323328881513022,0.8382129277566539,0.010497611886846368,0.8344564055874852,0.8419694499258226,0.6489192263936291,0.02507582862127364,0.639945956364079,0.6578924964231792
0.112,0.9970586491134438,0.000738313263778097,0.9967944471051138,0.9973228511217738,0.9366732586244783,0.004722482832095433,0.9349833398464261,0.9383631774025304,0.8466730038022814,0.008826353591402603,0.8435145337334298,0.849831473871133,0.6639362912400455,0.032038228235464546,0.6524715585060977,0.6754010239739933
0.116,0.9974974796892605,0.0005663208865000613,0.9972948243627032,0.9977001350158178,0.9411777631289826,0.00488085349831596,0.9394311721358576,0.9429243541221076,0.8521229404309253,0.007951801358213212,0.8492774248594854,0.8549684560023652,0.6709897610921501,0.028633613633410177,0.6607433540467448,0.6812361681375555
0.12,0.9975567811184249,0.0005834073482938127,0.99734801148004,0.9977655507568098,0.9440892111623818,0.003755484659926967,0.9427453282361454,0.9454330940886181,0.8602344740177439,0.011863387167913866,0.8559892154410251,0.8644797325944626,0.6813424345847553,0.031972340531397477,0.6699012794629037,0.6927835897066069
0.124,0.9981201446954873,0.00042224949579359046,0.9979690446539763,0.9982712447369982,0.949439683586025,0.004717615164532338,0.9477515066804397,0.9511278604916104,0.8682192648922687,0.012594629259994515,0.8637123346935145,0.872726195091023,0.6812286689419798,0.025643910275800045,0.6720521135031262,0.6904052243808333
0.128,0.9984818834133903,0.0004249547370951269,0.9983298153137121,0.9986339515130684,0.9534827510437267,0.004739111437162204,0.9517868817957726,0.9551786202916808,0.8729087452471483,0.008272391734678787,0.8699485078828478,0.8758689826114489,0.7013651877133106,0.021876629113731585,0.6935367365247708,0.7091936389018504
0.132,0.9986064164146355,0.0004673941735635411,0.9984391615576588,0.9987736712716123,0.9570753680509778,0.0043654794145433174,0.9555132013051936,0.9586375347967621,0.8798795944233206,0.011100861264441444,0.875907202236771,0.8838519866098703,0.7034129692832765,0.024567984186791056,0.6946214290506731,0.7122045095158798
0.136,0.9988792029887922,0.0003913057694897775,0.9987391760175289,0.9990192299600554,0.9592287409360579,0.0027181405651573887,0.958256066826747,0.9602014150453688,0.8833967046894805,0.009348154633612285,0.8800515105157483,0.8867418988632128,0.7147895335608645,0.023944245458682165,0.7062211953655594,0.7233578717561696
