Beta,R0,mean_infected_ratio,std_infected_ratio,mean_R_all,R_age1,R_age2,R_age3,R_age4,R_age5,R_age6,R_age7,R_age8,R_age9,R_age10,R_age11,R_age12,R_age13,R_age14,R_age15,R_age16
0.0,0.0,0.009999999999999998,1.734723475976807e-18,0.009999999999999998,0.009079903147699759,0.009439124487004104,0.011361926260346124,0.01129032258064516,0.00984251968503937,0.009272300469483569,0.009523809523809523,0.010323886639676113,0.010803324099722993,0.009407665505226481,0.008189655172413792,0.009883720930232558,0.008264462809917356,0.014285714285714285,0.01509433962264151,0.005714285714285714
0.001,0.003,0.010900000000000002,0.0003316624790355398,0.010899999999999998,0.010472154963680386,0.011764705882352941,0.009706546275395033,0.012224108658743632,0.0093503937007874,0.01091549295774648,0.012648809523809524,0.00708502024291498,0.011911357340720222,0.011498257839721254,0.010775862068965516,0.017441860465116275,0.00743801652892562,0.010714285714285714,0.022641509433962266,0.008571428571428572
0.002,0.006,0.01198,0.00046861498055439946,0.01198,0.012772397094430992,0.01231190150478796,0.011813393528969148,0.011969439728353142,0.00984251968503937,0.011971830985915494,0.012648809523809524,0.012753036437246965,0.011634349030470914,0.012543554006968641,0.015086206896551723,0.007558139534883721,0.013223140495867768,0.011904761904761904,0.009433962264150945,0.005714285714285714
0.003,0.009000000000000001,0.012790000000000001,0.0008915716460273958,0.01279,0.012530266343825666,0.013679890560875513,0.013920240782543263,0.012818336162988114,0.012401574803149604,0.012206572769953053,0.013690476190476192,0.013765182186234817,0.01218836565096953,0.009407665505226481,0.0125,0.012790697674418604,0.009917355371900827,0.009523809523809523,0.0056603773584905665,0.002857142857142857
0.004,0.012,0.014199999999999999,0.0011090536506409416,0.014199999999999999,0.014104116222760291,0.015526675786593707,0.016027088036117385,0.013837011884550086,0.014271653543307086,0.0142018779342723,0.014583333333333332,0.012955465587044534,0.011634349030470914,0.012891986062717773,0.011637931034482758,0.011046511627906977,0.009917355371900827,0.010714285714285714,0.011320754716981133,0.011428571428571429
0.005,0.015000000000000001,0.01525,0.0010278618584226187,0.01525,0.013922518159806293,0.019151846785225718,0.015801354401805866,0.015195246179966046,0.015551181102362205,0.012206572769953052,0.013839285714285715,0.013967611336032387,0.016897506925207757,0.017770034843205575,0.01206896551724138,0.015697674418604653,0.008264462809917356,0.010714285714285714,0.016981132075471698,0.02
0.006,0.018000000000000002,0.017419999999999998,0.0014218298069740975,0.017419999999999998,0.014043583535108959,0.026333789329685366,0.019714070729872087,0.017572156196943974,0.013681102362204725,0.017018779342723004,0.014583333333333332,0.01437246963562753,0.016343490304709142,0.015331010452961674,0.014655172413793102,0.012790697674418603,0.014049586776859505,0.021428571428571425,0.009433962264150945,0.011428571428571429
0.007,0.021,0.02079,0.0027182531155137118,0.020789999999999996,0.01809927360774818,0.030779753761969904,0.026260346124905944,0.021646859083191854,0.01624015748031496,0.014553990610328641,0.019345238095238096,0.01821862348178138,0.018005540166204988,0.016376306620209058,0.01422413793103448,0.013372093023255816,0.019834710743801654,0.014285714285714285,0.013207547169811321,0.017142857142857144
0.008,0.024,0.02536,0.0042415091653797,0.02536,0.01943099273607748,0.042886456908344736,0.03130173062452972,0.027589134125636672,0.018700787401574805,0.020539906103286383,0.018601190476190473,0.020850202429149794,0.02022160664819945,0.020557491289198607,0.016810344827586206,0.021511627906976742,0.019834710743801654,0.009523809523809523,0.01509433962264151,0.017142857142857144
0.009000000000000001,0.027000000000000003,0.03532,0.003786766430610687,0.035320000000000004,0.030629539951573848,0.059917920656634746,0.042061700526711814,0.034210526315789476,0.023622047244094488,0.02453051643192488,0.026785714285714284,0.031578947368421054,0.03545706371191136,0.03135888501742161,0.03362068965517241,0.03255813953488372,0.02066115702479339,0.02023809523809524,0.013207547169811321,0.005714285714285714
0.01,0.030000000000000002,0.043989999999999994,0.013611939611973012,0.04399000000000001,0.036924939467312345,0.08508891928864569,0.05530474040632054,0.039728353140916814,0.03051181102362205,0.028286384976525823,0.03229166666666667,0.03643724696356275,0.03434903047091413,0.028222996515679444,0.028879310344827585,0.029069767441860468,0.03471074380165289,0.02142857142857143,0.016981132075471698,0.008571428571428572
0.011,0.033,0.06276000000000001,0.020335102655260926,0.06276000000000001,0.05163438256658596,0.12017783857729139,0.08397291196388261,0.06281833616298813,0.039566929133858265,0.040727699530516435,0.04270833333333333,0.048987854251012146,0.04709141274238228,0.04146341463414634,0.034482758620689655,0.04767441860465116,0.03140495867768595,0.027380952380952377,0.02830188679245283,0.014285714285714285
0.012,0.036000000000000004,0.11154000000000001,0.024905228366750628,0.11154,0.08958837772397095,0.2319425444596443,0.15319789315274643,0.10373514431239388,0.06751968503937009,0.06549295774647888,0.07172619047619047,0.08947368421052632,0.0811634349030471,0.06898954703832752,0.060775862068965514,0.06453488372093023,0.05289256198347107,0.02857142857142857,0.03207547169811321,0.02571428571428571
0.013000000000000001,0.03900000000000001,0.15667,0.030357175428553956,0.15667,0.13141646489104117,0.3164158686730506,0.2075996990218209,0.14966044142614604,0.09429133858267716,0.09565727699530517,0.10922619047619049,0.11842105263157895,0.12797783933518003,0.09965156794425087,0.09741379310344826,0.07790697674418605,0.05702479338842975,0.054761904761904755,0.03584905660377359,0.04
0.014,0.042,0.21622999999999998,0.028091779936486753,0.21622999999999998,0.17808716707021793,0.42188782489740084,0.28976674191121143,0.21926994906621392,0.13021653543307085,0.1375586854460094,0.1456845238095238,0.16578947368421054,0.1673130193905817,0.14390243902439026,0.14698275862068966,0.12848837209302327,0.09173553719008264,0.06190476190476189,0.052830188679245285,0.04571428571428572
0.015,0.045,0.28112,0.02239307035669741,0.28112,0.22493946731234868,0.517373461012312,0.3943566591422122,0.2910865874363328,0.1800196850393701,0.17664319248826293,0.196875,0.23927125506072872,0.21523545706371192,0.1986062717770035,0.17931034482758623,0.17093023255813952,0.11239669421487605,0.0869047619047619,0.069811320754717,0.05714285714285714
0.016,0.048,0.33648,0.016134236889298482,0.33648,0.29194915254237286,0.5998632010943913,0.4504138449962379,0.35135823429541596,0.21988188976377954,0.2205399061032864,0.2357142857142857,0.2923076923076923,0.2662049861495845,0.2264808362369338,0.22758620689655168,0.19593023255813952,0.1487603305785124,0.09642857142857142,0.06603773584905662,0.04857142857142858
0.017,0.051000000000000004,0.40069,0.01437243542340686,0.40069,0.3453389830508474,0.6761969904240765,0.5358916478555306,0.41477079796264854,0.28051181102362205,0.27570422535211264,0.3068452380952381,0.3390688259109312,0.3382271468144044,0.28780487804878047,0.2775862068965517,0.24244186046511626,0.20165289256198346,0.11428571428571428,0.09811320754716982,0.09714285714285714
0.018000000000000002,0.054000000000000006,0.44534,0.00829809616719402,0.44534,0.3904358353510896,0.7269493844049248,0.5802859292701279,0.4768251273344653,0.3219488188976378,0.3145539906103286,0.3305059523809524,0.38825910931174085,0.3767313019390582,0.3337979094076655,0.328448275862069,0.2779069767441861,0.22892561983471077,0.14047619047619048,0.10377358490566038,0.08285714285714287
0.019,0.057,0.48195000000000005,0.012453051834791338,0.48195000000000005,0.41912832929782085,0.7549247606019153,0.6247554552294959,0.5207130730050933,0.35708661417322834,0.3534037558685446,0.38065476190476194,0.4184210526315789,0.4177285318559557,0.38571428571428573,0.35,0.3453488372093024,0.24876033057851243,0.1523809523809524,0.10566037735849057,0.07714285714285714
