Country,Beta_Used,R0,Final_Size,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Young_Avg,Middle_Avg,Middle2_Avg,Old_Avg,Rank
Tajikistan,0.058,3.849880173935264,0.8563003146733219,0.818140816741877,0.9076946730332992,0.9804121019376724,0.994859560268103,0.941356111941414,0.8934036555886569,0.856198792551107,0.8605842255599652,0.8723361220849992,0.8453197307405262,0.7727138796396479,0.6757295196965243,0.4653529369330743,0.3143323918235196,0.3704788579263787,0.3134880022420858,0.9252767879952379,0.8878856964102858,0.7915248130404244,0.3659130472312646,58
Republic of Korea,0.058,2.515950382589438,0.7069084139369833,0.6496698649083941,0.8235581725828607,0.9323068560961546,0.9723076349345088,0.8464600773566551,0.830324066372029,0.8561650468549498,0.8714938768048125,0.8596515080108028,0.8133499879063761,0.7975818302832152,0.6938360747062485,0.4866319726201734,0.3647520333140138,0.3656079707846095,0.2624883781182544,0.8444606321304795,0.8511107668471115,0.7911048502266607,0.36987008870926275,59
Honduras,0.058,3.373610397444634,0.8600553472143045,0.8637191399593649,0.965271153331429,0.984679180158148,0.9828177405049426,0.900759779134072,0.8656793697398203,0.8625620265431864,0.8516570302910178,0.8308526151990434,0.7813431371422188,0.7861875696207904,0.7631164095610401,0.5999614298510303,0.4451733306464228,0.3541922851408086,0.2964994281627797,0.9491218034884712,0.8701645514270242,0.7903749328807732,0.42395661845026034,60
Denmark,0.058,2.2530742935434414,0.6957373867502409,0.649428730612176,0.7835791866900779,0.874311709496391,0.9342292567864332,0.8219966777669119,0.8109761861199436,0.8284019594243895,0.8800608292161869,0.8790582582815423,0.8341714241839391,0.792891880595014,0.6513110267768818,0.4913530633267672,0.505747532709772,0.3906806423249126,0.2607083770699493,0.8103872208962695,0.835358913131858,0.7893581474593443,0.41212240385785026,61
Chile,0.058,2.432843253168654,0.750300023376035,0.7335678744919947,0.8432148187417794,0.9086280562062784,0.9564298250963384,0.891165170764638,0.8648649253323852,0.8342616962139171,0.8469509507950853,0.8518144342569478,0.8087794030982264,0.7946821054176805,0.6954852603613595,0.4981744011819974,0.4011260492315843,0.3316542513583312,0.2718325410750288,0.8604601436340977,0.8593106857765064,0.7876903007835536,0.37569681071173544,62
Seychelles,0.058,2.473381906558773,0.7807589899402902,0.7710286062529997,0.8324499536888719,0.8797322878687767,0.9603908592932404,0.8837644688849885,0.870766524569365,0.8792192528918668,0.8856439740509439,0.8730228369941105,0.8268645000411029,0.7863243978265111,0.662703127350134,0.4163983905012158,0.3651767779267774,0.3549519513317997,0.304795217083049,0.8609004267759721,0.8798485550992909,0.7872287155529646,0.36033058421071046,63
Australia,0.058,2.305012634003407,0.7217761216652726,0.6517735104760438,0.8125600816677521,0.8787876494025644,0.9428234103329578,0.8630799438603003,0.8577383544851123,0.8399753805902384,0.8480724269527866,0.8557793636916389,0.812714176800976,0.789134680182641,0.6870226205453174,0.5028058482406956,0.4401680282712212,0.3631324160194417,0.276556536696338,0.8214861629698296,0.8522165264721094,0.7861627103051434,0.39566570730692413,64
Slovakia,0.058,2.427973322197615,0.7331007851289792,0.56594950823297,0.8154968122963937,0.8939979749771245,0.9571458114850614,0.8806637600011582,0.8901143089733491,0.8865181144955242,0.881496392153179,0.8484668057342994,0.8074090310103991,0.8126986317146507,0.6754956521529989,0.5084767711920747,0.4270608566028897,0.3844830266991835,0.3063584984819906,0.8081475267478874,0.8846981439058027,0.786017530153087,0.4065947882440346,65
Belize,0.058,3.6392272962521295,0.843223539775924,0.836443458837967,0.9762429352209604,0.9907421570318096,0.9857073326809406,0.8802653592842548,0.8495127256114815,0.8629155893518503,0.8757013822728835,0.8715622494914386,0.8089134461960568,0.7749851454040095,0.6805499700560753,0.5031305665488108,0.4159018363475194,0.3498300116808163,0.2693822740310675,0.9472839709429194,0.8670987641301174,0.784002702786895,0.38456117215205354,66
Czech Republic,0.058,2.278415091822828,0.7207131889290962,0.5786833820913668,0.83650193940551,0.8501589092696827,0.9269012652458992,0.868687197928338,0.8855388200344332,0.8903612022822052,0.905311685000869,0.8585170046970341,0.7913649586416522,0.7830482887370533,0.6990063048099768,0.5918422416871058,0.5289965610393969,0.4082775118170282,0.3142511595856315,0.7980613740031146,0.8874747263114614,0.7829841392214292,0.4608418685322906,67
Uruguay,0.058,2.410943977768313,0.7490088045314794,0.7278739326747902,0.8517200569986074,0.9150917907752804,0.9475069309177246,0.8637502356816991,0.8513724872266135,0.8645724780836032,0.8804626650532653,0.8648191541277155,0.7985997970662728,0.7908689061308539,0.6764250809816976,0.4790879079013805,0.4303424192185839,0.4036815914601277,0.3346073900672507,0.8605481778416006,0.8650394665112953,0.782678234576635,0.4119298271618357,68
United States of America,0.058,2.3349236667802384,0.7062469136559858,0.6564321004605427,0.8129327047356558,0.8971195568615792,0.9470188229218484,0.8377070420055578,0.8325183751624753,0.8217889242109105,0.8423980662072289,0.8402753755372264,0.8107879902560211,0.7856981399275536,0.6909593807585677,0.4897323016173772,0.3742966999687408,0.3140122241571176,0.2412811848661382,0.8283757962449065,0.8336031018965431,0.7819302216198422,0.35483060265234345,69
Cyprus,0.058,2.356431700068143,0.7431994840667309,0.6762648695524119,0.7691651996518903,0.8631582730402722,0.940934586797274,0.8899074586602878,0.8981070420260958,0.8818262713909408,0.8696576165168539,0.8594203971003721,0.8056373447111838,0.7953464390941543,0.659776661819282,0.5050977766476498,0.4501941361265397,0.4025336521421806,0.2999402137052179,0.8123807322604621,0.8848745971485446,0.780045210681248,0.414441444655397,70
Colombia,0.058,2.8044185813458262,0.7875205261253116,0.7683515769359238,0.8995070558659687,0.9534658249811148,0.9757652372815974,0.9036391299481292,0.873532963977181,0.8589449558188613,0.8593359569003266,0.8546597111957046,0.8139317573148709,0.7792102921742647,0.6713318308752075,0.5020127005710203,0.3726332647296234,0.3048834248082346,0.2712381278327953,0.8992724237661512,0.8738632516611247,0.7797833978900119,0.3626918794854184,71
Solomon Island,0.058,3.4987337678023853,0.8754668555672538,0.8511356891067521,0.9780438303766346,0.9829064279075124,0.9842408020195792,0.8882771717892279,0.8697715596121922,0.878831643892579,0.8785280638798153,0.8343300053869174,0.7792822997392994,0.750322524964298,0.7520808681025986,0.6634741363539536,0.5113317007531311,0.3817496422419468,0.3280107412658599,0.9490816873526196,0.8788521097934536,0.7790039245482784,0.47114155515372286,72
Ecuador,0.058,2.9082387270868826,0.8044886884852558,0.7458388358133824,0.947668990967246,0.9686220433237444,0.969273540318709,0.8831555330579137,0.8583012784356896,0.8562216524997642,0.8601659876000147,0.8458426504191652,0.7958828910609098,0.7739242722896845,0.6918171160268921,0.5277962785378728,0.3790670047109428,0.323365095887334,0.2546712090191902,0.9078508526057705,0.8644611128983455,0.7768667324491629,0.37122489703883493,73
Antigua and Barbuda,0.058,2.8611938001873938,0.7900341171944153,0.7505878338500636,0.9413123667258568,0.9655047075256152,0.9697253552963284,0.9007889635410092,0.9052688475404068,0.9216892310820728,0.9232472335365036,0.8915514084598977,0.815818778198154,0.7620888711216479,0.627874482157936,0.4748708185942952,0.3570831056767796,0.3187851595985851,0.3028593342388731,0.9067825658494659,0.9127485689249981,0.774333384984409,0.36339960452713327,74
Lithuania,0.058,2.465585944752981,0.7105468649261766,0.6410284082041784,0.8272876244019615,0.9372685711749176,0.958154831305982,0.8847828181773227,0.8841840061783116,0.8690829799027341,0.8868426544367232,0.892974541933563,0.8092604736801993,0.7651166356489602,0.6299621647991578,0.4766779045526513,0.4803347997938875,0.4557623511905024,0.3391658408996989,0.8409348587717598,0.8812231146737729,0.77432845401547,0.43798522410918506,75
Dominican Republic,0.058,2.8154914804088587,0.8095605309302384,0.7817278713039751,0.9262681870003562,0.9569653682143388,0.9703144043796572,0.9078075588111376,0.8821743507331088,0.8686100920264663,0.8703955690615316,0.8557546397041459,0.8009763861061632,0.7635516668810938,0.6732866909876303,0.4986147856467599,0.3763909827834848,0.3315722975073523,0.2805713934203925,0.9088189577245818,0.8822468926580611,0.7733923459197584,0.37178736483949737,76
Pakistan,0.058,3.903745016013629,0.8473698894746887,0.8090138762286371,0.9920343713813538,0.9868020432618264,0.9834947322003568,0.8776242928545841,0.8171746922792785,0.8042735121172704,0.8391750174514785,0.8327306802869341,0.8030688596181552,0.7652614057237415,0.6924954270648247,0.5343789435477122,0.4232840098602958,0.3417424399245283,0.1978207331446485,0.9428362557680435,0.8345618786756528,0.7733890931734138,0.37430653161929617,77
Argentina,0.058,2.434874673526405,0.7778675056112324,0.7487379016797828,0.8549850774745386,0.914975346177044,0.9498472020031266,0.8750527132510512,0.8631448997301733,0.8662129050015037,0.8679263166427476,0.837685656548613,0.7780307991185567,0.7735632811684962,0.7010038911289187,0.5225812934609916,0.4672104764062543,0.4046541237357474,0.3595160187453831,0.8671363818336231,0.8680842086563689,0.7725709069911462,0.43849047808709407,78
Indonesia,0.058,2.79686580306644,0.7982281797859446,0.6876218277741658,0.8691809280904647,0.9486557293817036,0.9743892566124542,0.893690748555245,0.8809163737805501,0.8766032208489893,0.8711924738709368,0.849371990875899,0.7933070081752333,0.7675913952054585,0.6749000686935921,0.5150266945733162,0.3705951431822026,0.3089624594669445,0.2816579996631837,0.8699619354646971,0.8806007042639303,0.7712926157375457,0.3690605742214117,79
Albania,0.058,2.783532795178876,0.7038883782924562,0.6202273749167064,0.7873105282884814,0.9386872372666843,0.9800261014936706,0.8691829558999837,0.7927183791942156,0.7652417640792338,0.8073045695025858,0.8613226137800779,0.8143898725144766,0.771762822480972,0.6338543804366639,0.4420681811361281,0.3871708353710277,0.3960394741333161,0.3027768034768822,0.8315628104913857,0.8086119171690047,0.7703324223030477,0.38201382352933855,80
Austria,0.058,2.434683432112436,0.6863973950284674,0.4966144544630717,0.8066082269048778,0.8950233451616745,0.9640464055114112,0.8549117955502732,0.850490850729462,0.8352135860523824,0.851800069976078,0.8758109465349025,0.844877790344197,0.7776406764956051,0.5778619074670539,0.454771918225629,0.4271589366129108,0.4674192945677567,0.2889688487685203,0.7905731080102588,0.8481040755770489,0.7690478302104397,0.4095797495437042,81
Israel,0.058,2.274360881448041,0.7693077819294964,0.8036139513059612,0.8600568597967377,0.9015291937634854,0.9072833096103896,0.8398237655121081,0.8580379508248229,0.8603755223490372,0.86838217610242,0.8411998687815416,0.767631305468066,0.7633598023762318,0.7009817347212428,0.5439405804550309,0.3976583912008357,0.383489906448999,0.3193877096957649,0.8681208286191435,0.856654853697097,0.7682931778367705,0.4111191469501576,82
El Salvador,0.058,3.248601297955707,0.79785285147208,0.7617275031185793,0.898009138547701,0.979760857034484,0.985071806434475,0.8996523037274029,0.8367925186850099,0.8364223338676899,0.8616899218937546,0.8522470762975273,0.7842653341115818,0.7565122079283161,0.6793144275691103,0.5169037190467203,0.3995287568222698,0.3474833649524657,0.2856461025393954,0.9061423262838098,0.8586392695434644,0.768084761476634,0.38739048584021285,83
Venezuela,0.058,2.5371130999829643,0.8018984222188077,0.8098076072225007,0.8997946492794326,0.932059431699744,0.938280846293641,0.8941720069609912,0.898919178162942,0.8886057430709691,0.878999524799269,0.857736695804477,0.7919511905989265,0.7486672714086164,0.6737474095754548,0.5129609682219445,0.4119865195182389,0.3207580870522155,0.2763454470033467,0.8949856336238295,0.8901741132485428,0.7680256418468687,0.38051275544893637,84
Japan,0.058,2.059217311277683,0.6784291373429601,0.6489297108678941,0.7637426658106864,0.8378694506526975,0.8946879666811524,0.7858732857866237,0.8280325126573336,0.8592431165040962,0.8822592401071532,0.8504040534701764,0.7607247157791397,0.7431418890294667,0.7107426213487129,0.6341622164776126,0.5579388967088489,0.5015559531940308,0.3672686702439635,0.7863074485031075,0.8388520387638017,0.766253319906874,0.5152314341561139,85
Guatemala,0.058,3.7382688817717207,0.8482684731344065,0.8634071586182898,0.9825339396367948,0.9912125130848688,0.9818354262502352,0.8906326601715496,0.8422980336369069,0.8370740858162296,0.8331654886053876,0.8137364465714458,0.771399709935206,0.7551115985861178,0.710461852582929,0.5765932136440364,0.3931527346397466,0.3482537984239537,0.2674812867777625,0.9547472593975472,0.8507925670575185,0.7626774019189247,0.3963702583713748,86
Laos,0.058,3.673838475127768,0.8378226551874672,0.8188327650463669,0.9784103826089756,0.988253869301308,0.9890586078707432,0.8927940778960011,0.8284490591663897,0.8090702223990417,0.8149207063312417,0.8081476850913896,0.7697087680928739,0.7563742649977427,0.7142600837592545,0.6107678793447404,0.4098441173468057,0.3332532556691325,0.2515280832798527,0.9436389062068484,0.8363085164481685,0.7621227004853152,0.40134833391013286,87
Costa Rica,0.058,2.806392317887564,0.7571148161465058,0.6648101370747417,0.8994374172203654,0.952871024151623,0.9766548283328496,0.916152042451308,0.8887870651145768,0.8580836600828636,0.8364629879751525,0.8305835051866299,0.7974654469294444,0.7723780053045699,0.6464428021144387,0.4378608164501583,0.347865055730322,0.2818624393118742,0.2343250450564323,0.873443351694895,0.8748714389059752,0.7617174398837708,0.3254783391371967,88
Nicaragua,0.058,3.412572984327087,0.8384398931556972,0.793849747584916,0.9702944332788914,0.9831422034303146,0.985208468830142,0.9215231581415556,0.8849118246778735,0.8549483481201834,0.8463382533541081,0.8306037764309993,0.768459663810096,0.7628863621859461,0.6806623670212244,0.5271260849300414,0.3821782932044087,0.3162890272426291,0.2411693701125066,0.9331237132810659,0.8769303960734302,0.7606530423620664,0.36669069387239644,89
Malaysia,0.058,2.6692259302896084,0.8018747318506005,0.7719988674826981,0.8949674846989703,0.9413076298680892,0.9648535439681838,0.9272536662789784,0.9077320663235844,0.8680531203388271,0.8448995375471249,0.8404058401123258,0.8031586985429664,0.7580837247329569,0.6388358708648065,0.5956047505634894,0.3346151108479792,0.2664670530310565,0.1994686774688777,0.8932818815044854,0.8869845976221287,0.760121033563264,0.34903889797785065,90
Brazil,0.058,2.932675144804089,0.7757585666610167,0.6671273338158898,0.9071014301447524,0.9649704027560234,0.9805172312929146,0.9109560703432402,0.893066377270511,0.8784862764986879,0.8601147464873641,0.841459742390021,0.7888729743008867,0.7556131843035729,0.6514902976765584,0.4802716671570559,0.3910201388165926,0.3267281874847556,0.288570829014492,0.8799290995023951,0.8856558676499509,0.7593590496677597,0.371647705618224,91
Belarus,0.058,2.256159457308348,0.6929461598591975,0.6808026979038511,0.6924071577703212,0.7824156539953215,0.9346122076852388,0.9115794471146432,0.9047690485181958,0.8409528937760584,0.8379799795407786,0.8416018467624207,0.8082286264970491,0.7743182947551376,0.6065632587900207,0.446672641674983,0.3088763152045349,0.4143252492460167,0.3062319707090648,0.7725594293386832,0.873820342237419,0.757678006701157,0.3690265442086499,92
TFYR Macedonia,0.058,2.483036097955708,0.7265373665700334,0.6196390295056116,0.7825411854801663,0.9115798871840188,0.9670252981680204,0.8705764152157803,0.867891143354888,0.8472640633413153,0.8369019760416089,0.8243379908855621,0.7818835867918369,0.7661878315877524,0.646361919092861,0.4764961716753828,0.4196342788649216,0.3974220161804921,0.3408482866398112,0.8201963500844542,0.8556583994883982,0.7546928320895031,0.40860018834015194,93
France,0.058,2.1148760340715502,0.6703311540757656,0.6875928212214995,0.7769806222061794,0.8371723747404134,0.889746326389137,0.8236467682375164,0.8414726590507828,0.8450843314199701,0.8621762872052527,0.8561603959950388,0.8032361295610497,0.7540572058318573,0.5910936409099768,0.4558139547741181,0.3458648000737977,0.3354250943929848,0.2842427249174166,0.7978730361393072,0.8430950114783805,0.7511368430744807,0.35533664353957933,94
Jamaica,0.058,2.95352286439523,0.7831334714549686,0.7028686905567665,0.909136890207504,0.9685106311669832,0.979533488160602,0.906988710223774,0.8272672145883128,0.8158287199163858,0.7970001702149516,0.8320569785771547,0.7637868986848042,0.7543762335644462,0.6507882206413679,0.5053487627496115,0.3955592584979024,0.3817033758010582,0.3476109584633818,0.890012425022964,0.836771203735856,0.7502520828669432,0.40755558887798843,95
Mauritius,0.058,2.266950562333901,0.7304909916181722,0.7862249505489695,0.9170778003140728,0.8886595772481592,0.9162962640247408,0.8488245077889295,0.836240712767693,0.8560830805476823,0.8534941986796936,0.8178374436034311,0.788912016708241,0.7627183656779013,0.6257729339665568,0.4668512105211537,0.3539767275007495,0.2815561148617528,0.2421503096991767,0.8770646480339855,0.8486606249459996,0.7488101899890325,0.33613359064570814,96
Botswana,0.058,3.2687039448040887,0.8500531581935171,0.7976170675447296,0.9423985853672024,0.9840322788298582,0.9741068382808844,0.94048769255555,0.9139999895816728,0.8911337061857333,0.8595761145581731,0.8030482558397158,0.7346269595188252,0.7536411661569484,0.6920200392847057,0.5118732346904935,0.3640792888367518,0.3187232865069815,0.5671330436367796,0.9245386925056687,0.9012993757202823,0.7458341052000488,0.4404522134177516,97
Slovenia,0.058,2.142937688432709,0.6835249573997975,0.6963746266441904,0.7415593241886265,0.8048778762855546,0.8864152856551569,0.8392624787169093,0.8805416299392403,0.8869084674718656,0.8743557046484001,0.8482914710106574,0.7962415849077618,0.7348491421291302,0.6033307732734796,0.4666663108649737,0.4012687920743027,0.3978510118820199,0.3370282201391973,0.7823067781933821,0.8702670701941039,0.7456782428302573,0.4007035837401234,98
Ukraine,0.058,2.335831336149915,0.696985671495178,0.6304715632956989,0.8213828155007172,0.8100721565818975,0.948746224065528,0.9561858749250636,0.9426883397210885,0.8623177010483074,0.8164120013078575,0.8070138023767186,0.7660223659679182,0.7567106653015635,0.6475384159208027,0.5317052949760342,0.3700213438309637,0.5162397671176722,0.3356839682027235,0.8026681898609604,0.8944009792505793,0.7443213123917507,0.4384125935318484,99
Spain,0.058,2.1188908365587733,0.682627352458318,0.7326590488065474,0.7937193252571021,0.7980142785510485,0.8474912422072534,0.8104537494510924,0.8691218306637181,0.8916291013161043,0.8923992942388759,0.8500427689710869,0.7706125430320812,0.7448013489130205,0.6078492271953682,0.4419915613805494,0.4271711751106495,0.3725314125776099,0.3246464290573854,0.7929709737054877,0.8659009939174476,0.7433264720278892,0.3915851445315485,100
Suriname,0.058,2.446240789267462,0.798415586168755,0.7927485771946217,0.9082879931610862,0.928662384948662,0.9281606312982448,0.867061359870303,0.8721535954316112,0.8761555745649149,0.8664212269112891,0.8509487977814489,0.7967341321026915,0.7483754048096911,0.5760904638887734,0.5852962060044462,0.4222422808134443,0.3435506286719927,0.2882862446929333,0.8894648966506536,0.8704479391945296,0.7430371996456513,0.4098438400457041,101
Hungary,0.058,2.09103299637138,0.7022696086343022,0.6372737286127924,0.7592151433767304,0.8351235245932197,0.9091753295345606,0.8069500359128984,0.8079289614227613,0.8455648267386625,0.8761106761883406,0.8341649554214192,0.7261683271470285,0.7362685499340222,0.6749246909613525,0.5521450229671554,0.4860983440391824,0.4444777748918236,0.3538951612025951,0.7851969315293257,0.8341386250656657,0.7428816308659556,0.45915407577518913,102
Panama,0.058,2.5718883531516186,0.7812362242608661,0.7743600650252629,0.9003157901460801,0.9396773898359476,0.9546414798119232,0.8800806319857137,0.8647017428090212,0.8591485888062153,0.8710432891218319,0.8582761196917867,0.7859103942666563,0.7350515061707092,0.5915368959085541,0.4533050412019993,0.3635106236532196,0.2989527374431155,0.2258436185147083,0.8922486812048034,0.8687435631806956,0.7426937290094267,0.3354030052032607,103
India,0.058,2.8998042475298127,0.801722122276112,0.7394536955309872,0.94610192278661,0.9575054891513082,0.9752349879376142,0.9035569147601684,0.8628002716222856,0.8393872600098693,0.8277929150649137,0.80898039430915,0.7435932572581603,0.7409785862642526,0.6754278728430536,0.5109721930319542,0.3980766622841184,0.3118312363552006,0.2716467818978322,0.9045740238516299,0.8583843403643093,0.7422450276686541,0.3731317183922763,104
Portugal,0.058,2.12377492318569,0.6751832839366063,0.6251305438175958,0.7824937685630202,0.8569702953285236,0.8900595390644173,0.796652336548719,0.8547654248915275,0.878958171815962,0.8888104640673478,0.8463681031276508,0.7635870206706743,0.7325226398622433,0.6186316010240869,0.4855137055516462,0.4438098082462719,0.4230028327921068,0.3312960476347985,0.7886635366933892,0.854796599330889,0.7402773411711638,0.4209055985562058,105
Serbia,0.058,2.0915821382964226,0.7062203304792954,0.6006841400748795,0.7632226330663181,0.8573242225311134,0.9271930447927286,0.806248515365149,0.8334929807977958,0.8408004754267224,0.8307316467540553,0.8030241850574704,0.7343414303336921,0.7273257951616812,0.6961023230718271,0.5934041954717377,0.4781402437854876,0.5065459344561314,0.4362303504351725,0.7871060101162599,0.8278184045859306,0.7401984334061678,0.5035801810371323,106
Guyana,0.058,3.262847006984668,0.7664780672383269,0.701184917998003,0.8099244840688123,0.9496846367455342,0.9888938221561578,0.8672082799875769,0.7791388677033463,0.8127043992301398,0.8587673278678837,0.8227931081033402,0.7756662311347114,0.7288327104184502,0.624192409186743,0.5024660055922656,0.3765477973220021,0.3091050626709086,0.2393539884394089,0.8624219652421268,0.8294547186972366,0.7378711147108112,0.35686821350614634,107
Kiribati,0.058,3.061233710902896,0.8238875644043648,0.8036617528717117,0.9297298793721456,0.9767955428585576,0.9705706243749552,0.8936582502787529,0.8163686220836381,0.7824503653538988,0.7707523873031463,0.8083129192805418,0.7561242301041666,0.7242354692757074,0.659370122042662,0.5626030832403627,0.4263200137214112,0.3361837027925267,0.251067897792057,0.9201894498693426,0.815807406254859,0.7370106851757694,0.39404367438658944,108
Oman,0.058,2.831305563781942,0.8380939446668787,0.7957484868518151,0.8548709741768121,0.8771652460691011,0.9495541568172076,0.9665227265131956,0.970039448328271,0.9215379284353424,0.8447678266533875,0.798380018946812,0.7367721010682309,0.7608352471985885,0.6399255878247233,0.409417499428202,0.33120911915239,0.2808146423040467,0.2344190645387154,0.869334715978734,0.9257169824825491,0.7339782387595887,0.3139650813558385,109
Mongolia,0.058,2.7510721896081773,0.8101099684138203,0.8068902920424345,0.8338216273483766,0.9192205968336484,0.9726816450369072,0.9516904145925495,0.9215465904434722,0.8828475489338321,0.8772076811764078,0.8688718173685911,0.7982828742556837,0.7206644255946334,0.5413858910778533,0.3745388940354738,0.3423713054884467,0.3097784031921339,0.2255093024439262,0.8831535403153417,0.9083230587865654,0.7323012520741904,0.31304947628999513,110
Saint Lucia,0.058,3.138882633730834,0.7758902778620713,0.791993875958564,0.8725611247345963,0.959925762236014,0.9886909805226674,0.9406424937922816,0.8853714368620748,0.8653788607211643,0.8599373860463657,0.8526115042733611,0.7873406383765092,0.6969669652200914,0.5832254548301166,0.4515058238498873,0.3571850644721778,0.3267943089231806,0.3009733447514875,0.9032929358629604,0.8878325443554715,0.7300361406750195,0.3591146354991833,111
Malta,0.058,2.4042761213969337,0.6848314476268392,0.530795704627281,0.8039321695575822,0.902569809574657,0.9700513246042736,0.8855984796701223,0.8208714991944864,0.7741648238122523,0.7667932624591824,0.751582246312336,0.7260827173842729,0.7648235184649125,0.6579174032347729,0.5711251653834628,0.4804298540869576,0.3898921788563605,0.3038804767133971,0.8018372520909484,0.8118570162840109,0.7251014713490737,0.4363319187600445,112
Croatia,0.058,2.086501708824532,0.6775537806642107,0.617019487784846,0.7311819311378475,0.8713374784161336,0.9172576973078436,0.808929533216955,0.8362592177244592,0.8374991497300578,0.8201523017136298,0.7957264127900276,0.7435348049029767,0.7292570112643241,0.6270369529634727,0.4942133355377933,0.4331228392686045,0.4730311350564565,0.3893624496051853,0.7841991486616677,0.8257100505962754,0.7238887954802002,0.44743243986700987,113
Maldives,0.058,4.315197658262352,0.7913948574410857,0.7277834066782434,0.9300821333211312,0.9889320918036276,0.9982319389954132,0.9703098557947863,0.8643940059233018,0.7836430003596881,0.7642621823577614,0.7846738003915705,0.7651075195572767,0.7202928433921665,0.6238902557095922,0.491755303731373,0.3969033520999271,0.3558162498952286,0.2365345096834132,0.9112573926996038,0.8456522611088844,0.7234911047626515,0.3702523538524855,114
Belgium,0.058,2.050950449744464,0.6477456285529809,0.6286156186452208,0.7170286591488015,0.8453762894529422,0.844250861687977,0.8755156192086939,0.8228051774632849,0.8468436570566789,0.8094517712402629,0.8021508376796735,0.7992824907917473,0.7102765890685422,0.5763165674852325,0.4844356011820395,0.347258483809437,0.3728370812540722,0.1316157657446602,0.7588178572337354,0.8386540562422302,0.7220066212562989,0.3340367329975522,115
Fiji,0.058,2.926218736967632,0.7897224589852584,0.7100605575371258,0.9121113120731648,0.9666953474044868,0.9744025492052212,0.9041026502725596,0.8651307676845637,0.8392291816530808,0.8224622300186504,0.8102128670237342,0.7622213924925507,0.7097814803519977,0.6005367680924738,0.4917815299685506,0.3750294676707407,0.2856781072640445,0.2195953488323366,0.8908174415549996,0.8577312074072136,0.720688126990189,0.3430211134339181,116
Romania,0.058,2.0973703668654173,0.696734410882176,0.6499546060150465,0.7570429748587597,0.8351922081426066,0.8851384278774663,0.8479249406201391,0.8580699293401959,0.8643224928284173,0.8546289656654504,0.8496532052507384,0.6918103732168105,0.6871053332197317,0.636926318116233,0.5152774458083167,0.4111312148928727,0.4295344281339958,0.3598544458327313,0.7818320542234698,0.8562365821135507,0.7163738074508783,0.42894938366697916,117
Bangladesh,0.058,3.2274901773424194,0.8054428744415295,0.7256818202073005,0.9577146350375496,0.9848095843427306,0.9713742182665772,0.8894622740490955,0.8546396335413095,0.8321506552951785,0.8210797916091301,0.8119039995271573,0.7050367259658328,0.7043539827384715,0.6367641273991356,0.5265639131405115,0.4489184605381434,0.3244303936678481,0.3133407843524548,0.9098950644635395,0.8493330886236785,0.7145147089076492,0.4033133879247395,118
Sri Lanka,0.058,2.855405410068143,0.7472743695530698,0.6883113625509687,0.9057388228901396,0.94872769786429,0.977035108302864,0.8925081607217553,0.8446386837720343,0.8381575022425634,0.8194341270510813,0.7925626223768613,0.7374769248142978,0.7157480954635879,0.5999695611331988,0.4299597248040359,0.3638602255071427,0.2979082365094999,0.4015251930611547,0.8799532479020656,0.8486846184468586,0.7114393009469864,0.3733133449704583,119
Ireland,0.058,2.2216445623850087,0.70127803560724,0.6632423609456624,0.863782356030065,0.9047912737227258,0.8974727944884633,0.7873983975736135,0.8508161987079166,0.878204373522002,0.8580836444208069,0.8054529510177162,0.7318610169390944,0.7012456945230696,0.5996181870117003,0.4352603574406732,0.3872404046732368,0.3142485895909286,0.2447938007501653,0.8323221962967291,0.8436256535560847,0.7095444623728951,0.345385788113751,120
Egypt,0.058,3.301785820783646,0.7944885384668694,0.7230479928293518,0.894382082868411,0.9615367729636144,0.9892691387519776,0.9261441318350772,0.8550446398923188,0.7898538896811769,0.8004615080660691,0.7906823544080042,0.7428720738716166,0.721022101047115,0.5812844496370395,0.4252694901071826,0.3390598702803701,0.2633635492966826,0.2616711106624331,0.8920589968533387,0.8428760423686604,0.7089652447409438,0.3223410050866671,121
Greece,0.058,2.1369358148381603,0.6695498453599943,0.5708497627610761,0.8303027187267444,0.8719428328958604,0.9117054475777446,0.7873242686096392,0.8485853406477925,0.8729753563743986,0.861638450598037,0.8265504292432644,0.7338498472450736,0.6966183254159208,0.5780119347385301,0.4592401258058621,0.4338307246294534,0.4558773247341185,0.3717380252762488,0.7962001904903564,0.8426308540574667,0.7087576341606973,0.4301715501114207,122
Montenegro,0.058,2.3195868843781944,0.6927478985621489,0.616738998791974,0.7783448690714277,0.9105109073764894,0.9485918741187868,0.8144340335878688,0.826024500902859,0.8348601186330784,0.8223866843241331,0.7849656862909811,0.7464182128022545,0.701659990478033,0.5961391686625916,0.4662759077288918,0.3625985110577333,0.4304460456684646,0.32299314267763,0.8135466623396694,0.8244263343619849,0.707295764558465,0.39557840178317993,123
Yemen,0.058,3.942138397614992,0.8560991185375575,0.8747831837439815,0.9775642212647332,0.986045673045713,0.9935406144769848,0.9180045718155674,0.80954531979377,0.7720854204026277,0.7420303527076233,0.7333705515087239,0.7104322288292765,0.6905670957608914,0.6442989041175999,0.5717221529525756,0.449352636921409,0.3885695954289705,0.2778849654389235,0.9579834231328531,0.8104164161798971,0.6946671950541229,0.4218823376854696,124
