AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.05090209267279829,0.05420982907118428,0.05767091932600221,0.053497720569534966,0.04324578751380754,0.05103570791404592,0.07275425803684288,0.07498320319765565,0.06712116093424383,0.06977144961149091,0.06667628291508979,0.05884384857445443,0.06553447994442821,0.06262683009227803,0.0512611836336513,0.09986524599249173
