AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.11441795765674244,0.11922174850466839,0.10492198224007808,0.08390106868404265,0.07895259788723213,0.07631256371055138,0.07474724329620874,0.0717279680762906,0.06166941629536466,0.05090077569557547,0.041544176221992024,0.03568727641023702,0.02978303857809842,0.022493529575747295,0.015889690601142502,0.017828966566028174
