AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.0552123744619258,0.059605916063507854,0.061930033743606804,0.06587991790610889,0.06573251052930527,0.06622635377129839,0.07013567869907199,0.06717772224002518,0.06526188811096564,0.05984305964419586,0.06241244451675367,0.06180323539927183,0.06289967592700858,0.056856444071066804,0.044982623691481954,0.07404012122440547
