AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.14001176738522278,0.13249898585662173,0.12755690553203677,0.11457605484753153,0.09415440005344784,0.07424230847454749,0.06132346910489251,0.05538164088583163,0.05047813307554344,0.04205419124510969,0.032393529709879326,0.024415478762416565,0.017983650421547752,0.013326526853298578,0.009168815838575688,0.010434141953496684
