AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.058453890762886394,0.06314112565617928,0.07031406035998947,0.06678919169471732,0.06434600783163529,0.059534191324927446,0.059669451362349385,0.06788056617795081,0.07959084234177048,0.07452056842437482,0.0674447282795912,0.059522524157956835,0.05394779358052699,0.0470971890828539,0.039063850252109684,0.06868401871018084
