AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.07130183819665223,0.08371417358292617,0.07756113741973619,0.06311418264710732,0.06291737420314758,0.07583682159666515,0.08962961248697024,0.08759373954364741,0.07258258770800609,0.06037998204520712,0.05852230704624372,0.060953725426667396,0.05626638664132553,0.03782048871364806,0.02043105002753004,0.02137459271451976
