AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.06919547927521548,0.0747868015488932,0.08016363161255252,0.08114433055661231,0.0738535137875419,0.06823451215286096,0.06546680443010457,0.06492924931517562,0.07234179132694171,0.06300525967237229,0.0592719259249143,0.05582009036534884,0.05261965283047273,0.04333171992195516,0.034797661358913205,0.04103757592012522
