AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.14377924927273444,0.13466658901087505,0.12431755203807737,0.107417654281129,0.08876848126481085,0.07352123790513851,0.06253524389024544,0.05661090374845179,0.05193556499469932,0.04508895010828606,0.03596400182737993,0.027110399939670876,0.01913362395901121,0.012878012290038996,0.008329256965371016,0.007943278504080126
