AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.0874220769480327,0.09191170058012775,0.09044306689783403,0.08344525415037274,0.0784410854633173,0.08316443464580114,0.09360359448965852,0.08851395899686389,0.07271480947879203,0.05650925657832771,0.04692825323291274,0.041570007779223546,0.03344891701347585,0.021902177136059665,0.013067700175468586,0.01691370643373183
