AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.045803014062606145,0.0500050951471554,0.05380994346273749,0.04788825021324134,0.04731363083960477,0.053452811388974855,0.0594598955306124,0.06831648789619486,0.07533882728583398,0.07477317159700783,0.06947185969096989,0.07217134413756142,0.06800228715494532,0.06527968583700058,0.05565268835060651,0.0932610074049472
