AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.12544754542866987,0.1209908168921247,0.1126466226237023,0.08962144023489581,0.08308989858133717,0.08426587569098018,0.07658082782796279,0.06898566356568245,0.055255943553098735,0.041773403442541907,0.03852261321588543,0.0374889518074094,0.026328404715892918,0.016643446736476265,0.01218671819993109,0.010171827483408986
