AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.05682360382152883,0.05875988948191875,0.06187791968575582,0.06911818555053761,0.07856659380166665,0.08920229469269093,0.08708846994596155,0.07987594456342029,0.07375639418115644,0.06902386791091976,0.06688230268194982,0.0630208275540662,0.05107577590128827,0.036811619933200916,0.02497753020938516,0.03313878008455299
