AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.16515555113144964,0.1462223881810834,0.13289443293579983,0.11780484921665228,0.10160615833895627,0.0851926773939022,0.06722354825328333,0.04944942832187865,0.03611568907957279,0.0286659009148616,0.02318277465582593,0.01720739114131661,0.012086186660369726,0.008370966879083442,0.005275787461862928,0.003546269434101347
