AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.09554604330401889,0.09429821341686517,0.09314974711776489,0.08421147676753347,0.07441382641927677,0.08363510836846495,0.09221998664724197,0.08773731994901554,0.06824964244915768,0.045538797525129945,0.04907215546073098,0.04404478495513121,0.02936640112052598,0.020837635212813614,0.016640496066464856,0.021038365219864075
