AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.1560577622348646,0.13897665625023045,0.12508080960957502,0.11289235018749937,0.09959129036573876,0.08394690110729795,0.06686986852395037,0.05180980165696132,0.04009462932575025,0.03127255514279203,0.025178676587037523,0.02100547696895401,0.017211454825804155,0.013349659712972695,0.008847638287584237,0.007814469212987266
