AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.16044123968092133,0.1409796666308348,0.1262037251402252,0.10869130307773536,0.0901375754429236,0.07407029779751376,0.061888082901165466,0.05334779904590174,0.046574815599652805,0.03788121498223571,0.029184120245738267,0.022919960071244642,0.01782301439690553,0.013005768039946915,0.008506964614877346,0.008344452332177482
