AgeGroup_1,AgeGroup_2,AgeGroup_3,AgeGroup_4,AgeGroup_5,AgeGroup_6,AgeGroup_7,AgeGroup_8,AgeGroup_9,AgeGroup_10,AgeGroup_11,AgeGroup_12,AgeGroup_13,AgeGroup_14,AgeGroup_15,AgeGroup_16
0.04470036774394727,0.046764933911209665,0.052182598164430924,0.05183631993399513,0.043388279483044294,0.04763357403007497,0.06347330021115316,0.07065165381717275,0.07249405423199994,0.07861384471011418,0.07318116328873626,0.06684288773665659,0.06590490363542084,0.06411197153922735,0.06058028693391533,0.09763986062890133
