Beta,0-19_mean,0-19_sd,0-19_ci95_low,0-19_ci95_high,20-39_mean,20-39_sd,20-39_ci95_low,20-39_ci95_high,40-59_mean,40-59_sd,40-59_ci95_low,40-59_ci95_high,60+_mean,60+_sd,60+_ci95_low,60+_ci95_high
0.17200000000000001,0.9722855428914217,0.0046021070680725695,0.9706387000273066,0.9739323857555368,0.9888954171562866,0.0024848465211641632,0.9880062262484545,0.9897846080641187,0.9882062454611475,0.001917939683576894,0.9875199195597764,0.9888925713625187,0.9670971709717097,0.0025769500431810704,0.9661750212418098,0.9680193207016096
0.176,0.9732053589282145,0.0038081209162604064,0.971842640359553,0.9745680774968759,0.9880532706619665,0.0029329891532170024,0.9870037139728116,0.9891028273511213,0.9886274509803921,0.0025467680488702794,0.9877161017384469,0.9895388002223372,0.9692343173431736,0.0029100541543130003,0.9681929678379727,0.9702756668483744
0.18,0.9749250149970003,0.003971037646396825,0.9735039974251863,0.9763460325688144,0.9899138268703486,0.002559107810357642,0.9889980619014658,0.9908295918392314,0.9898039215686275,0.002610870858792917,0.988869633430753,0.9907382097065021,0.9699646371463715,0.0027666549535163235,0.968974602386147,0.970954671906596
0.184,0.9751649670065987,0.0035944502825013456,0.9738787094922483,0.9764512245209491,0.9903251077164121,0.0017642072823505254,0.9896937942483021,0.9909564211845222,0.9901089324618736,0.002066531361288285,0.9893694337115255,0.9908484312122217,0.9720018450184501,0.002945137448596615,0.9709479411176244,0.9730557489192758
0.188,0.97624475104979,0.004255227771449898,0.9747220373477963,0.9777674647517838,0.9898159028593809,0.0023006933263750007,0.9889926103259795,0.9906391953927823,0.991053013798112,0.0015340786414429542,0.9905040508065339,0.99160197678969,0.9733471709717096,0.0022772084900077234,0.9725322823790715,0.9741620595643478
0.192,0.9776844631073786,0.0029989863810789322,0.9766112896135409,0.9787576366012162,0.9914414414414414,0.0016523673192968813,0.9908501493901201,0.9920327334927628,0.9916775599128539,0.002015854506488123,0.9909561956420972,0.9923989241836105,0.9749923124231243,0.0023896090984610024,0.9741372017893178,0.9758474230569308
0.196,0.978244351129774,0.0029342925668428663,0.9771943280200434,0.9792943742395047,0.9917352134743439,0.001731517130636467,0.9911155980267885,0.9923548289218993,0.9922730573710967,0.0015391913043006577,0.9917222648366116,0.9928238499055818,0.9759840098400984,0.0024977262447816993,0.9750902099823618,0.9768778096978349
0.2,0.9787042591481704,0.0032922806984548897,0.9775261316307711,0.9798823866655697,0.9925186055620839,0.0018703229747455273,0.9918493190811329,0.9931878920430349,0.9929266521423384,0.0017972281533008398,0.9922835223073149,0.993569781977362,0.9779366543665435,0.0025526364013496164,0.9770232051616332,0.9788501035714539
0.20400000000000001,0.979104179164167,0.0034481482555822197,0.9778702751577801,0.9803380831705539,0.9927340383862122,0.0026115967756115744,0.9917994904823402,0.9936685862900843,0.9936383442265794,0.001691836490417746,0.9930329283137634,0.9942437601393953,0.9784132841328413,0.001949048948897282,0.9777158259238461,0.9791107423418366
0.20800000000000002,0.979864027194561,0.0029794064329916035,0.9787978602951617,0.9809301940939603,0.9935566000783392,0.0017421403851708257,0.9929331831479706,0.9941800170087078,0.993522149600581,0.0021399411131521593,0.9927563815079024,0.9942879176932597,0.9788976014760145,0.0019312291848662616,0.9782065199876823,0.9795886829643466
